Time,Date,Temerature,Humidity,Pressure,Latitude,Longitude,Speed
17:33:52,27-02-2022,27.5,31.51,966.26,33.566219,73.133919,11.52
17:33:54,27-02-2022,27.5,31.49,966.29,33.566193,73.133865,11.57
17:33:56,27-02-2022,27.5,31.5,966.29,33.566162,73.133812,11.39
17:33:58,27-02-2022,27.5,31.52,966.28,33.566139,73.133751,12.35
17:34:00,27-02-2022,27.5,31.52,966.31,33.566113,73.13369,10.22
17:34:02,27-02-2022,27.49,31.53,966.32,33.566097,73.133636,8.8
17:34:04,27-02-2022,27.5,31.57,966.31,33.566097,73.133583,9.11
17:34:06,27-02-2022,27.5,31.6,966.28,33.566105,73.133522,9.76
17:34:08,27-02-2022,27.5,31.61,966.25,33.566097,73.133453,14.06
17:34:10,27-02-2022,27.5,31.63,966.33,33.566074,73.133354,19.28
17:34:12,27-02-2022,27.5,31.64,966.27,33.566036,73.133255,18
17:34:14,27-02-2022,27.49,31.65,966.24,33.56601,73.133148,16.35
17:34:16,27-02-2022,27.5,31.66,966.3,33.565979,73.13308,9.04
17:34:18,27-02-2022,27.49,31.68,966.33,33.565968,73.133041,7.35
17:34:20,27-02-2022,27.49,31.71,966.34,33.565952,73.133011,3.82
17:34:22,27-02-2022,27.5,31.73,966.36,33.565941,73.133011,0.2
17:34:24,27-02-2022,27.49,31.75,966.33,33.565933,73.133011,3.09
17:34:26,27-02-2022,27.49,31.75,966.31,33.56591,73.133003,9.13
17:34:28,27-02-2022,27.49,31.77,966.28,33.565819,73.133034,23.98
17:34:30,27-02-2022,27.49,31.78,966.3,33.565685,73.133095,28.02
17:34:32,27-02-2022,27.49,31.75,966.2,33.56554,73.133156,30.8
17:34:34,27-02-2022,27.49,31.73,966.29,33.565369,73.133202,34.63
17:34:37,27-02-2022,27.49,31.7,966.13,33.565144,73.13327,28.69
17:34:39,27-02-2022,27.49,31.67,966.23,33.565025,73.133324,21.15
17:34:41,27-02-2022,27.49,31.66,966.34,33.564907,73.133362,22.54
17:34:43,27-02-2022,27.49,31.68,966.38,33.5648,73.1334,21.28
17:34:45,27-02-2022,27.49,31.64,966.34,33.564693,73.133453,22.15
17:34:47,27-02-2022,27.48,31.53,966.39,33.564579,73.133499,23.02
17:34:49,27-02-2022,27.48,31.46,966.47,33.564468,73.133545,21.63
17:34:51,27-02-2022,27.49,31.44,966.57,33.564377,73.133591,15.93
17:34:53,27-02-2022,27.48,31.43,966.6,33.56432,73.133621,8.63
17:34:55,27-02-2022,27.48,31.45,966.63,33.564281,73.133636,8.13
17:34:57,27-02-2022,27.49,31.45,966.67,33.564243,73.133652,7.13
17:34:59,27-02-2022,27.48,31.47,966.7,33.564198,73.133667,12.8
17:35:01,27-02-2022,27.48,31.49,966.49,33.564102,73.133705,23.02
17:35:03,27-02-2022,27.48,31.52,966.59,33.563984,73.133759,24.89
17:35:05,27-02-2022,27.49,31.51,966.47,33.563854,73.133812,28
17:35:07,27-02-2022,27.48,31.46,966.6,33.563717,73.133858,28.69
17:35:09,27-02-2022,27.49,31.44,966.76,33.563583,73.133911,27.32
17:35:11,27-02-2022,27.48,31.44,966.7,33.56345,73.133957,28.17
17:35:13,27-02-2022,27.48,31.44,966.77,33.563316,73.13401,27.17
17:35:15,27-02-2022,27.48,31.43,966.78,33.563183,73.134064,27.48
17:35:17,27-02-2022,27.48,31.41,966.79,33.563053,73.134109,25.74
17:35:19,27-02-2022,27.48,31.43,966.8,33.562927,73.134155,25.95
17:35:21,27-02-2022,27.47,31.41,966.75,33.562801,73.134193,27.37
17:35:23,27-02-2022,27.47,31.39,966.7,33.562664,73.134254,30.45
17:35:25,27-02-2022,27.47,31.38,966.73,33.562504,73.1343,31.98
17:35:27,27-02-2022,27.47,31.38,966.84,33.562355,73.134354,29.84
17:35:29,27-02-2022,27.47,31.38,966.82,33.562202,73.134407,29.54
17:35:31,27-02-2022,27.47,31.37,966.87,33.562057,73.13446,26.5
17:35:33,27-02-2022,27.47,31.33,966.87,33.561939,73.134506,21.54
17:35:35,27-02-2022,27.47,31.29,966.88,33.56184,73.134544,18.65
17:35:37,27-02-2022,27.47,31.2,967,33.561752,73.134575,15.15
17:35:39,27-02-2022,27.47,31.19,967.04,33.561695,73.134605,6.74
17:35:41,27-02-2022,27.47,31.22,967.04,33.561661,73.134613,7
17:35:43,27-02-2022,27.46,31.25,967.04,33.561642,73.134659,7.82
17:35:45,27-02-2022,27.46,31.3,967.06,33.561646,73.13472,7.89
17:35:47,27-02-2022,27.46,31.33,967.05,33.561672,73.134773,7.43
17:35:49,27-02-2022,27.46,31.38,967.04,33.561726,73.134811,7.78
17:35:51,27-02-2022,27.46,31.41,967.03,33.561749,73.134865,8.04
17:35:53,27-02-2022,27.46,31.44,967.04,33.561756,73.134911,6.33
17:35:55,27-02-2022,27.46,31.47,967.07,33.56176,73.134949,6.09
17:35:57,27-02-2022,27.46,31.51,967.06,33.561771,73.134987,6.5
17:35:59,27-02-2022,27.47,31.52,967.05,33.56179,73.135017,5.63
17:36:01,27-02-2022,27.46,31.55,967.04,33.56181,73.135017,1.76
17:36:03,27-02-2022,27.46,31.58,967.03,33.561825,73.135025,3.83
17:36:05,27-02-2022,27.46,31.61,967.04,33.561832,73.135063,6.32
17:36:07,27-02-2022,27.46,31.65,967.06,33.561829,73.135109,3.83
17:36:09,27-02-2022,27.46,31.68,967.04,33.561813,73.135139,2.82
17:36:11,27-02-2022,27.46,31.72,967.03,33.561787,73.13517,1.37
17:36:13,27-02-2022,27.46,31.74,967.03,33.561779,73.135178,0.44
17:36:15,27-02-2022,27.46,31.75,967.02,33.561771,73.135178,0.94
17:36:17,27-02-2022,27.46,31.75,967.07,33.561771,73.135185,1.02
17:36:19,27-02-2022,27.46,31.74,967.05,33.561768,73.135178,2.89
17:36:21,27-02-2022,27.46,31.75,967.06,33.56176,73.13517,0.76
17:36:23,27-02-2022,27.46,31.77,967.06,33.56176,73.13517,1.43
17:36:25,27-02-2022,27.46,31.8,967.09,33.56176,73.135162,0.98
17:36:27,27-02-2022,27.46,31.85,967.08,33.561752,73.135147,1.13
17:36:29,27-02-2022,27.46,31.88,967.05,33.561764,73.135155,0.85
17:36:31,27-02-2022,27.46,31.9,967.09,33.561768,73.135155,0
17:36:34,27-02-2022,27.45,31.93,967.07,33.561768,73.135139,2.56
17:36:36,27-02-2022,27.46,31.96,967.08,33.561764,73.135117,2.93
17:36:38,27-02-2022,27.46,31.99,967.07,33.561768,73.135101,2.56
17:36:40,27-02-2022,27.46,32.01,967.06,33.561756,73.135078,4.94
17:36:42,27-02-2022,27.47,32.03,967.08,33.561737,73.135063,3.48
17:36:44,27-02-2022,27.46,32.04,967.06,33.561745,73.13504,2.43
17:36:46,27-02-2022,27.46,32.05,967.05,33.561726,73.13504,2.22
17:36:48,27-02-2022,27.46,32.07,967.03,33.561707,73.13504,1.69
17:36:50,27-02-2022,27.46,32.08,967.03,33.561699,73.135048,1.7
17:36:52,27-02-2022,27.46,32.09,967.03,33.561703,73.135056,1.44
17:36:54,27-02-2022,27.46,32.1,967.05,33.56171,73.135071,3.41
17:36:56,27-02-2022,27.46,32.13,967.06,33.56171,73.135071,0.93
17:36:58,27-02-2022,27.46,32.14,967.03,33.561718,73.135071,0.93
17:37:00,27-02-2022,27.46,32.16,967.05,33.561726,73.135078,1.15
17:37:02,27-02-2022,27.46,32.17,967.08,33.561737,73.135078,0.39
17:37:04,27-02-2022,27.46,32.18,967.05,33.561749,73.135078,1.8
17:37:06,27-02-2022,27.46,32.19,967.05,33.561756,73.135078,0.78
17:37:08,27-02-2022,27.46,32.19,967.06,33.56176,73.135078,1.44
17:37:10,27-02-2022,27.46,32.21,967.07,33.561768,73.135078,0.44
17:37:12,27-02-2022,27.46,32.21,967.04,33.561775,73.135078,2.2
17:37:14,27-02-2022,27.46,32.21,967.04,33.561787,73.135086,1.81
17:37:16,27-02-2022,27.45,32.14,967.02,33.56179,73.135086,1.3
17:37:18,27-02-2022,27.45,32.07,967.01,33.561794,73.135086,0.15
17:37:20,27-02-2022,27.46,32.03,967.05,33.561798,73.135086,0.63
17:37:22,27-02-2022,27.45,32.01,967.04,33.561802,73.135086,0.26
17:37:24,27-02-2022,27.45,32,967,33.561802,73.135094,1.06
17:37:26,27-02-2022,27.46,31.98,967.02,33.56181,73.135094,0.26
17:37:28,27-02-2022,27.45,31.98,966.99,33.56181,73.135094,0.74
17:37:30,27-02-2022,27.45,31.97,967.05,33.56181,73.135094,0.19
17:37:32,27-02-2022,27.46,31.97,967.03,33.56181,73.135094,0.5
17:37:34,27-02-2022,27.46,31.97,967.04,33.561802,73.135094,0.06
17:37:36,27-02-2022,27.45,31.96,967.02,33.561798,73.135094,0.24
17:37:38,27-02-2022,27.46,31.94,967.03,33.561798,73.135094,0.13
17:37:40,27-02-2022,27.46,31.93,967.06,33.56179,73.135094,0.11
17:37:42,27-02-2022,27.46,31.92,967.05,33.561787,73.135094,0.15
17:37:44,27-02-2022,27.45,31.89,967.05,33.561787,73.135094,0.2
17:37:46,27-02-2022,27.46,31.86,967.04,33.561787,73.135094,0.41
17:37:48,27-02-2022,27.46,31.84,967.03,33.561787,73.135101,0.15
17:37:50,27-02-2022,27.45,31.83,967.04,33.561787,73.135094,0.44
17:37:52,27-02-2022,27.45,31.82,967.03,33.56179,73.135101,0.31
17:37:54,27-02-2022,27.45,31.82,967.02,33.561787,73.135101,0.56
17:37:56,27-02-2022,27.45,31.81,967.03,33.561787,73.135101,0.06
17:37:58,27-02-2022,27.45,31.8,967.04,33.561787,73.135101,0.54
17:38:00,27-02-2022,27.46,31.8,967.07,33.561783,73.135101,0.13
17:38:02,27-02-2022,27.46,31.77,967.08,33.561775,73.135101,0.43
17:38:04,27-02-2022,27.45,31.73,967.04,33.561771,73.135101,0.41
17:38:06,27-02-2022,27.45,31.69,967.07,33.561768,73.135101,0.63
17:38:08,27-02-2022,27.45,31.65,967.09,33.561764,73.135101,0.19
17:38:10,27-02-2022,27.45,31.59,967.05,33.561768,73.135101,0.7
17:38:12,27-02-2022,27.45,31.52,967.05,33.561768,73.135094,0.11
17:38:14,27-02-2022,27.45,31.47,967.02,33.561768,73.135094,0.91
17:38:16,27-02-2022,27.45,31.44,967.05,33.561768,73.135094,0.7
17:38:18,27-02-2022,27.45,31.42,967.02,33.561764,73.135094,0.54
17:38:20,27-02-2022,27.45,31.42,967.04,33.561768,73.135094,0.19
17:38:22,27-02-2022,27.44,31.44,967.02,33.561764,73.135086,0.5
17:38:24,27-02-2022,27.45,31.44,967.04,33.561768,73.135086,0.41
17:38:26,27-02-2022,27.45,31.46,967.02,33.561775,73.135086,0.57
17:38:29,27-02-2022,27.45,31.46,967.02,33.561779,73.135086,0.15
17:38:31,27-02-2022,27.45,31.47,967.04,33.561787,73.135078,0.3
17:38:33,27-02-2022,27.45,31.46,967.04,33.561806,73.135071,0.02
17:38:35,27-02-2022,27.45,31.46,967.04,33.561821,73.135063,0.8
17:38:37,27-02-2022,27.45,31.45,967.04,33.561829,73.135063,0.37
17:38:39,27-02-2022,27.45,31.44,967.03,33.56184,73.135056,0.44
17:38:41,27-02-2022,27.45,31.44,967.06,33.561844,73.135056,0.41
17:38:43,27-02-2022,27.44,31.46,967.02,33.561848,73.135056,0.19
17:38:45,27-02-2022,27.45,31.49,967.05,33.561852,73.135048,0.63
17:38:47,27-02-2022,27.45,31.52,967.01,33.561844,73.135048,0.41
17:38:49,27-02-2022,27.44,31.53,967.03,33.561844,73.135056,0.13
17:38:51,27-02-2022,27.45,31.56,967.03,33.56184,73.135056,1.13
17:38:53,27-02-2022,27.45,31.59,967.04,33.561832,73.135056,0.31
17:38:55,27-02-2022,27.45,31.61,967.06,33.561825,73.135063,0.94
17:38:57,27-02-2022,27.45,31.62,967.02,33.561836,73.135063,0.33
17:38:59,27-02-2022,27.45,31.65,967.02,33.561844,73.135063,0.63
17:39:01,27-02-2022,27.45,31.67,967.01,33.561852,73.135063,0.69
17:39:03,27-02-2022,27.44,31.67,967.02,33.561852,73.135071,0.24
17:39:05,27-02-2022,27.45,31.67,967.05,33.561859,73.135071,0.13
17:39:07,27-02-2022,27.45,31.69,967.02,33.561863,73.135071,0.11
17:39:09,27-02-2022,27.45,31.69,967.03,33.561871,73.135078,0.3
17:39:11,27-02-2022,27.45,31.75,967.04,33.561874,73.135078,0.43
17:39:13,27-02-2022,27.45,31.77,967.04,33.561878,73.135086,0.57
17:39:15,27-02-2022,27.45,31.81,967.02,33.561882,73.135094,1.3
17:39:17,27-02-2022,27.45,31.83,967.04,33.561882,73.135101,0.44
17:39:19,27-02-2022,27.45,31.89,967.05,33.561886,73.135094,0.74
17:39:21,27-02-2022,27.44,31.94,967.04,33.561886,73.135078,1.31
17:39:23,27-02-2022,27.45,31.96,967.04,33.561882,73.135063,0.67
17:39:25,27-02-2022,27.45,32,967.03,33.561874,73.135048,1.46
17:39:27,27-02-2022,27.45,32.02,967.02,33.561867,73.135033,0.76
17:39:29,27-02-2022,27.45,32.03,967.02,33.561855,73.135025,2.48
17:40:59,27-02-2022,27.31,32.69,967.04,33.561573,73.134979,4.87
17:41:01,27-02-2022,27.32,32.67,967.06,33.561573,73.134979,4.87
17:41:03,27-02-2022,27.33,32.66,967.05,33.561619,73.134964,3.02
17:41:05,27-02-2022,27.34,32.66,967.05,33.561604,73.134911,3.63
17:41:07,27-02-2022,27.35,32.67,967.06,33.561592,73.134903,2.46
17:41:09,27-02-2022,27.35,32.65,967.07,33.561523,73.134903,5.74
17:41:11,27-02-2022,27.36,32.64,967.03,33.561501,73.134895,0.87
17:41:13,27-02-2022,27.36,32.64,967.07,33.561535,73.13485,3.91
17:41:15,27-02-2022,27.37,32.62,967.05,33.561523,73.134842,3.28
17:41:17,27-02-2022,27.37,32.62,967.06,33.56152,73.134827,3.93
17:41:19,27-02-2022,27.37,32.61,967.07,33.561508,73.134796,4.26
17:41:21,27-02-2022,27.37,32.6,967.06,33.561497,73.134773,3.65
17:41:23,27-02-2022,27.39,32.6,967.11,33.561489,73.13475,4.78
17:41:25,27-02-2022,27.38,32.6,967.15,33.561512,73.134735,2.69
17:41:27,27-02-2022,27.38,32.61,967.15,33.561531,73.13472,2.61
17:41:29,27-02-2022,27.39,32.61,967.18,33.56155,73.134712,4.78
17:41:31,27-02-2022,27.38,32.61,967.14,33.561569,73.134689,3.48
17:41:33,27-02-2022,27.39,32.61,967.19,33.561588,73.134697,3.65
17:41:35,27-02-2022,27.4,32.62,967.2,33.561607,73.134674,5.59
17:41:37,27-02-2022,27.39,32.61,967.16,33.56163,73.134651,5.93
17:41:39,27-02-2022,27.4,32.6,967.18,33.561646,73.134628,3.85
17:41:41,27-02-2022,27.39,32.61,967.16,33.561653,73.134621,1.02
17:41:43,27-02-2022,27.4,32.62,967.15,33.561653,73.134613,0.65
17:41:45,27-02-2022,27.4,32.63,967.14,33.561657,73.134613,1.09
17:41:47,27-02-2022,27.4,32.66,967.09,33.561668,73.134605,4.46
17:41:49,27-02-2022,27.39,32.69,967.04,33.561703,73.134575,12.87
17:41:51,27-02-2022,27.4,32.69,966.99,33.561779,73.134552,17.43
17:41:53,27-02-2022,27.4,32.69,966.94,33.561867,73.134514,19.39
17:41:55,27-02-2022,27.4,32.69,966.91,33.56197,73.134476,22.02
17:41:57,27-02-2022,27.4,32.7,966.95,33.562073,73.134445,21.34
17:41:59,27-02-2022,27.41,32.7,966.94,33.56218,73.134399,22.71
17:42:01,27-02-2022,27.41,32.73,966.86,33.56229,73.134354,24.37
17:42:03,27-02-2022,27.41,32.73,966.94,33.562412,73.1343,24.11
17:42:05,27-02-2022,27.41,32.74,966.9,33.562511,73.13427,20.54
17:42:07,27-02-2022,27.4,32.68,966.83,33.562614,73.134239,20.41
17:42:09,27-02-2022,27.41,32.67,966.82,33.562737,73.134193,26.22
17:42:11,27-02-2022,27.41,32.69,966.84,33.562889,73.134125,32.52
17:42:13,27-02-2022,27.4,32.65,966.83,33.563053,73.134056,33.91
17:42:15,27-02-2022,27.41,32.55,966.8,33.563221,73.133995,36.08
17:42:17,27-02-2022,27.4,32.46,966.75,33.563381,73.133926,32.76
17:42:19,27-02-2022,27.4,32.44,966.73,33.563515,73.133888,28.59
17:42:21,27-02-2022,27.4,32.44,966.74,33.563644,73.133835,27.45
17:42:23,27-02-2022,27.4,32.47,966.7,33.563763,73.133789,24.17
17:42:25,27-02-2022,27.4,32.54,966.71,33.563839,73.133774,18.48
17:42:27,27-02-2022,27.4,32.63,966.71,33.563896,73.133751,11.35
17:42:29,27-02-2022,27.4,32.71,966.71,33.563927,73.133751,8.39
17:42:31,27-02-2022,27.39,32.81,966.67,33.563946,73.133751,5.78
17:42:33,27-02-2022,27.39,32.96,966.72,33.563976,73.133743,6.19
17:42:35,27-02-2022,27.39,33.09,966.71,33.564003,73.133743,6.8
17:42:37,27-02-2022,27.38,33.2,966.68,33.564037,73.133728,7.15
17:42:39,27-02-2022,27.39,33.3,966.72,33.564072,73.133713,6.48
17:42:42,27-02-2022,27.39,33.4,966.69,33.564117,73.133682,5.83
17:42:44,27-02-2022,27.39,33.52,966.71,33.564163,73.133652,7.09
17:42:46,27-02-2022,27.39,33.71,966.7,33.564194,73.133629,4.69
17:42:48,27-02-2022,27.39,33.93,966.7,33.564217,73.133614,5.52
17:42:50,27-02-2022,27.39,34.12,966.68,33.564243,73.133598,5.37
17:42:52,27-02-2022,27.38,34.29,966.7,33.564278,73.133583,8.48
17:42:54,27-02-2022,27.38,34.4,966.64,33.564331,73.133575,13.45
17:42:56,27-02-2022,27.38,34.56,966.58,33.564396,73.133553,14.78
17:42:58,27-02-2022,27.38,34.78,966.54,33.564472,73.13353,14.83
17:43:00,27-02-2022,27.38,35,966.51,33.564548,73.133499,16.74
17:43:02,27-02-2022,27.38,35.17,966.48,33.56464,73.133461,21.06
17:43:04,27-02-2022,27.37,35.35,966.44,33.564743,73.133423,22.43
17:43:06,27-02-2022,27.37,35.51,966.42,33.564869,73.133369,25.34
17:43:08,27-02-2022,27.38,35.71,966.39,33.564995,73.133331,26.71
17:43:10,27-02-2022,27.37,35.91,966.35,33.565136,73.13327,29.34
17:43:12,27-02-2022,27.37,36.07,966.3,33.565292,73.133217,32.41
17:43:14,27-02-2022,27.37,36.22,966.29,33.565479,73.133141,41.23
17:43:16,27-02-2022,27.37,36.39,966.27,33.56567,73.133072,40
17:43:18,27-02-2022,27.36,36.55,966.32,33.565849,73.133011,37.93
17:43:20,27-02-2022,27.36,36.72,966.36,33.566006,73.132942,30.06
17:43:22,27-02-2022,27.36,36.91,966.4,33.566113,73.132881,19.8
17:43:24,27-02-2022,27.36,37.07,966.39,33.566143,73.132874,5.41
17:43:26,27-02-2022,27.36,37.23,966.39,33.566181,73.132858,6.83
17:43:28,27-02-2022,27.36,37.39,966.38,33.566227,73.132835,8.04
17:43:30,27-02-2022,27.35,37.53,966.35,33.566261,73.132828,5.89
17:43:32,27-02-2022,27.35,37.7,966.35,33.566292,73.132812,6.7
17:43:34,27-02-2022,27.35,37.81,966.36,33.566319,73.132805,6.91
17:43:36,27-02-2022,27.35,37.93,966.33,33.566357,73.132782,6.98
17:43:38,27-02-2022,27.36,38.06,966.35,33.566395,73.132744,7.48
17:43:40,27-02-2022,27.35,38.22,966.31,33.566418,73.132736,6.07
17:43:42,27-02-2022,27.35,38.35,966.33,33.566418,73.132759,4.78
17:43:44,27-02-2022,27.34,38.48,966.32,33.566414,73.132751,1.09
17:43:46,27-02-2022,27.34,38.59,966.33,33.566429,73.132767,3.63
17:43:48,27-02-2022,27.35,38.72,966.34,33.566444,73.132774,2.44
17:43:50,27-02-2022,27.34,38.81,966.33,33.566471,73.132797,5.98
17:43:52,27-02-2022,27.34,38.87,966.32,33.566471,73.132828,6.09
17:43:54,27-02-2022,27.34,38.94,966.33,33.566422,73.132843,10.87
17:43:56,27-02-2022,27.35,39,966.35,33.566349,73.132874,13.69
17:43:58,27-02-2022,27.34,39.12,966.3,33.566277,73.132896,16.93
17:44:00,27-02-2022,27.34,39.26,966.35,33.566193,73.132919,18.35
17:44:02,27-02-2022,27.34,39.45,966.4,33.566093,73.132957,18.87
17:44:04,27-02-2022,27.35,39.64,966.4,33.566006,73.132988,12.48
17:44:06,27-02-2022,27.34,39.83,966.43,33.565979,73.133034,7.04
17:44:08,27-02-2022,27.34,39.94,966.39,33.56599,73.133095,10.76
17:44:10,27-02-2022,27.34,40.02,966.39,33.566017,73.133171,13.35
17:44:12,27-02-2022,27.34,40.07,966.37,33.56604,73.133255,14.45
17:44:14,27-02-2022,27.35,40.11,966.36,33.566074,73.133339,17.39
17:44:16,27-02-2022,27.35,40.15,966.41,33.566105,73.133438,20.58
17:44:18,27-02-2022,27.34,40.28,966.38,33.566132,73.133522,14.98
17:44:20,27-02-2022,27.34,40.47,966.39,33.566143,73.133583,10.02
17:44:22,27-02-2022,27.34,40.63,966.39,33.566158,73.133629,8.22
17:44:24,27-02-2022,27.34,40.72,966.37,33.566174,73.133675,7.85
17:44:26,27-02-2022,27.34,40.81,966.33,33.566181,73.13372,9.13
17:44:28,27-02-2022,27.34,40.94,966.36,33.566196,73.133774,9.39
17:44:30,27-02-2022,27.34,41.09,966.31,33.566212,73.133827,9.82
17:44:32,27-02-2022,27.33,41.22,966.29,33.566231,73.133881,10.78
17:44:34,27-02-2022,27.34,41.34,966.38,33.566246,73.133934,8.26
17:44:36,27-02-2022,27.34,41.47,966.38,33.566257,73.13398,7.87
17:44:39,27-02-2022,27.33,41.62,966.31,33.566277,73.134041,7.39
17:44:41,27-02-2022,27.33,41.78,966.33,33.566292,73.134087,9.37
17:44:43,27-02-2022,27.34,41.93,966.3,33.566303,73.134132,7.85
17:44:45,27-02-2022,27.34,42.06,966.33,33.566322,73.134178,8.33
17:44:47,27-02-2022,27.33,42.17,966.32,33.566345,73.134232,8.32
17:44:49,27-02-2022,27.33,42.28,966.32,33.566357,73.134277,8.45
17:44:51,27-02-2022,27.34,42.34,966.32,33.566368,73.134323,8.39
17:44:53,27-02-2022,27.33,42.38,966.27,33.566376,73.134369,10.19
17:44:55,27-02-2022,27.32,42.43,966.29,33.566395,73.134415,11.19
17:44:57,27-02-2022,27.33,42.49,966.32,33.566418,73.134476,12.3
17:44:59,27-02-2022,27.33,42.58,966.31,33.566433,73.134544,10.06
17:45:01,27-02-2022,27.32,42.65,966.29,33.566448,73.134598,9.56
17:45:03,27-02-2022,27.33,42.75,966.28,33.566456,73.134651,11.2
17:45:05,27-02-2022,27.33,42.82,966.26,33.566463,73.13472,13.26
17:45:07,27-02-2022,27.33,42.89,966.23,33.566486,73.134811,16.96
17:45:09,27-02-2022,27.33,42.98,966.21,33.566532,73.134918,19.06
17:45:11,27-02-2022,27.32,43.06,966.22,33.566563,73.135025,17.69
17:45:13,27-02-2022,27.32,43.15,966.26,33.566586,73.135101,8.67
17:45:15,27-02-2022,27.32,43.23,966.22,33.566593,73.135139,6.17
17:45:17,27-02-2022,27.32,43.3,966.23,33.566605,73.135185,9.2
17:45:19,27-02-2022,27.32,43.37,966.21,33.56662,73.135239,10.48
17:45:21,27-02-2022,27.33,43.45,966.2,33.566635,73.135307,10.37
17:45:23,27-02-2022,27.32,43.54,966.18,33.56665,73.135368,13.33
17:45:25,27-02-2022,27.32,43.64,966.2,33.566673,73.135422,10.95
17:45:27,27-02-2022,27.32,43.73,966.17,33.566692,73.135468,11.76
17:45:29,27-02-2022,27.32,43.85,966.13,33.5667,73.135521,13.89
17:45:31,27-02-2022,27.32,43.92,966.16,33.566715,73.135597,11.5
17:45:33,27-02-2022,27.32,43.99,966.12,33.56673,73.135658,8.67
17:45:35,27-02-2022,27.32,44.07,966.13,33.566746,73.135666,5.2
17:45:37,27-02-2022,27.33,44.15,966.1,33.566757,73.135666,1.5
17:45:39,27-02-2022,27.32,44.25,966.14,33.566765,73.135666,2.13
17:45:41,27-02-2022,27.32,44.32,966.08,33.566765,73.135651,2.17
17:45:43,27-02-2022,27.32,44.4,966.1,33.566769,73.135628,1.41
17:45:45,27-02-2022,27.33,44.44,966.1,33.566803,73.135605,1.89
17:45:47,27-02-2022,27.32,44.49,966.09,33.566818,73.135574,0.41
17:45:49,27-02-2022,27.32,44.54,966.1,33.566822,73.135567,0.15
17:45:51,27-02-2022,27.32,44.65,966.11,33.566822,73.135559,0.39
17:49:10,27-02-2022,27.15,40.9,966.04,33.56678,73.135567,0.3
17:49:12,27-02-2022,27.15,40.67,966.04,33.566784,73.135605,0.54
17:49:14,27-02-2022,27.16,40.34,966.08,33.566784,73.135612,0.02
17:49:16,27-02-2022,27.17,40.17,966.08,33.566788,73.135605,0.35
17:49:18,27-02-2022,27.17,40.07,966.07,33.566795,73.135605,0.98
17:49:20,27-02-2022,27.18,40.01,966.05,33.566803,73.135597,0.13
17:49:22,27-02-2022,27.18,39.97,966.05,33.566807,73.13559,0.15
17:49:24,27-02-2022,27.2,39.94,966.04,33.566803,73.13559,1.11
17:49:26,27-02-2022,27.19,39.91,966.02,33.566799,73.135582,0.5
17:49:28,27-02-2022,27.19,39.88,966.04,33.566799,73.135582,0.11
17:49:30,27-02-2022,27.2,39.87,966.01,33.566799,73.135574,0.04
17:49:32,27-02-2022,27.2,39.89,966.05,33.566795,73.135574,0.8
17:49:34,27-02-2022,27.21,39.92,966.02,33.566792,73.135574,1.09
17:49:36,27-02-2022,27.21,39.95,966.02,33.566795,73.135567,0.43
17:49:38,27-02-2022,27.22,40.01,966.05,33.566795,73.135567,0.35
17:49:40,27-02-2022,27.22,40.05,966.02,33.566792,73.135567,1.94
17:49:42,27-02-2022,27.22,40.09,966.01,33.566784,73.135582,1.07
17:49:44,27-02-2022,27.22,40.12,966.02,33.566769,73.135582,1.37
17:49:46,27-02-2022,27.22,40.22,966,33.566746,73.135635,5.04
17:49:48,27-02-2022,27.23,40.3,966.03,33.566753,73.135674,4.72
17:49:50,27-02-2022,27.23,40.41,965.97,33.566761,73.135712,6.87
17:49:52,27-02-2022,27.24,40.51,965.97,33.566769,73.13575,4.72
17:49:54,27-02-2022,27.24,40.61,965.97,33.566776,73.135788,7.17
17:49:56,27-02-2022,27.23,40.7,965.92,33.566784,73.135841,10.41
17:49:58,27-02-2022,27.23,40.8,965.9,33.566799,73.135887,9.22
17:50:00,27-02-2022,27.24,40.9,965.88,33.566803,73.135948,8.24
17:50:02,27-02-2022,27.23,40.97,965.85,33.566784,73.136002,6.32
17:50:04,27-02-2022,27.23,41.07,965.86,33.566761,73.136047,5.32
17:50:06,27-02-2022,27.23,41.15,965.84,33.566742,73.136108,6.32
17:50:08,27-02-2022,27.23,41.21,965.81,33.566696,73.136169,11.45
17:50:10,27-02-2022,27.23,41.25,965.79,33.566639,73.13623,17.19
17:50:12,27-02-2022,27.23,41.32,965.8,33.566578,73.13633,20.06
17:50:14,27-02-2022,27.24,41.41,965.87,33.566513,73.136429,18.76
17:50:16,27-02-2022,27.24,41.51,965.9,33.56646,73.136497,9.43
17:50:18,27-02-2022,27.23,41.63,965.88,33.566441,73.136528,4.87
17:50:20,27-02-2022,27.23,41.73,965.89,33.566418,73.136574,8.26
17:50:22,27-02-2022,27.23,41.82,965.84,33.566391,73.136642,12.43
17:50:24,27-02-2022,27.23,41.9,965.87,33.566334,73.136711,16.96
17:50:26,27-02-2022,27.23,41.96,965.9,33.566257,73.136787,21.65
17:50:28,27-02-2022,27.24,42.04,965.98,33.566189,73.136894,21.69
17:50:30,27-02-2022,27.24,42.12,966.02,33.566132,73.136986,16.17
17:50:32,27-02-2022,27.23,42.2,965.99,33.566078,73.137062,15.19
17:50:34,27-02-2022,27.23,42.27,966.02,33.566013,73.137154,22.89
17:50:36,27-02-2022,27.24,42.34,966.11,33.565937,73.137268,24.89
